      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       3.705        1.193        0.000        0.000  2  0.2895744E+02  0.1411502E+03 -0.2255185E+02  0.1816446E+02
       3.705        1.256        0.000        0.000  2  0.3708902E+02  0.1774752E+03 -0.3705302E+02  0.1633827E+01
       3.705        1.319        0.000        0.000  2  0.5800580E+02 -0.1496538E+03 -0.5005832E+02 -0.2930594E+02
       3.705        1.382        0.000        0.000  2  0.6421395E+02 -0.1435015E+03 -0.5161984E+02 -0.3819455E+02
       3.705        1.444        0.000        0.000  2  0.5554240E+02 -0.1759775E+03 -0.5540557E+02 -0.3896173E+01
       3.705        1.507        0.000        0.000  2  0.3818150E+02 -0.1371601E+03 -0.2799684E+02 -0.2596159E+02
       3.705        1.570        0.000        0.000  2  0.8516488E+02  0.6024623E+01  0.8469450E+02  0.8938553E+01
       3.705        1.633        0.000        0.000  2  0.1182280E+03 -0.8970916E-01  0.1182279E+03 -0.1851119E+00
       3.705        1.696        0.000        0.000  2  0.5169065E+02 -0.7671673E+02  0.1187673E+02 -0.5030772E+02
       3.705        1.758        0.000        0.000  2  0.2950363E+02 -0.1029328E+03 -0.6603142E+01 -0.2875522E+02
       3.705        1.821        0.000        0.000  2  0.9896710E+01 -0.2874353E+02  0.8677248E+01 -0.4759226E+01
       3.705        1.884        0.000        0.000  2  0.3554319E+02  0.6858466E+02  0.1297774E+02  0.3308923E+02
       3.705        1.947        0.000        0.000  2  0.8508932E+02  0.5293850E+02  0.5128095E+02  0.6790034E+02
       3.705        2.010        0.000        0.000  2  0.1419457E+03  0.7760910E+02  0.3045873E+02  0.1386393E+03
       3.705        2.072        0.000        0.000  2  0.6081082E+03  0.8502120E+02  0.5277595E+02  0.6058137E+03
       3.705        2.135        0.000        0.000  2  0.1249024E+03  0.1715133E+03 -0.1235348E+03  0.1843306E+02
       3.705        2.198        0.000        0.000  2  0.5707648E+02 -0.8123161E+02  0.8700767E+01 -0.5640940E+02
       3.705        2.261        0.000        0.000  2  0.2109101E+02 -0.6743163E+02  0.8094424E+01 -0.1947590E+02
       3.705        2.324        0.000        0.000  2  0.1097049E+03  0.1609741E+03 -0.1037119E+03  0.3576334E+02
       3.705        2.386        0.000        0.000  2  0.5996472E+02  0.9936832E+01  0.5906516E+02  0.1034765E+02
       3.705        2.449        0.000        0.000  2  0.1716590E+03  0.1812357E+02  0.1631427E+03  0.5339753E+02
       3.705        2.512        0.000        0.000  2  0.1017206E+03  0.9645452E+02 -0.1143488E+02  0.1010759E+03
       3.705        2.575        0.000        0.000  2  0.2472412E+03  0.1424774E+03 -0.1960903E+03  0.1505882E+03
       3.705        2.638        0.000        0.000  2  0.4362773E+03  0.1525619E+03 -0.3872002E+03  0.2010320E+03
       3.705        2.700        0.000        0.000  2  0.6369133E+03  0.1566530E+03 -0.5847638E+03  0.2524081E+03
       3.705        2.763        0.000        0.000  2  0.8455894E+03  0.1588779E+03 -0.7887782E+03  0.3047137E+03
       3.705        2.826        0.000        0.000  2  0.1061427E+04  0.1602912E+03 -0.9992473E+03  0.3579550E+03
       3.705        2.889        0.000        0.000  2  0.1284102E+04  0.1612799E+03 -0.1216170E+04  0.4121257E+03
       3.705        2.952        0.000        0.000  2  0.1513471E+04  0.1620182E+03 -0.1439545E+04  0.4672321E+03
       3.705        3.014        0.000        0.000  2  0.1749465E+04  0.1625964E+03 -0.1669377E+04  0.5232671E+03
       3.705        3.077        0.000        0.000  2  0.1992041E+04  0.1630656E+03 -0.1905664E+04  0.5802352E+03
       3.705        3.140        0.000        0.000  2  0.2241170E+04  0.1634570E+03 -0.2148400E+04  0.6381376E+03
       3.705        3.203        0.000        0.000  2  0.2496835E+04  0.1637910E+03 -0.2397585E+04  0.6969725E+03
       3.705        3.266        0.000        0.000  2  0.2759037E+04  0.1640812E+03 -0.2653232E+04  0.7567329E+03
       3.705        3.328        0.000        0.000  2  0.3027756E+04  0.1643371E+03 -0.2915326E+04  0.8174260E+03
       3.705        3.391        0.000        0.000  2  0.3303005E+04  0.1645653E+03 -0.3183879E+04  0.8790641E+03
       3.705        3.454        0.000        0.000  2  0.3584755E+04  0.1647713E+03 -0.3458877E+04  0.9416139E+03
       3.705        3.517        0.000        0.000  2  0.3873022E+04  0.1649588E+03 -0.3740330E+04  0.1005103E+04
       3.705        3.580        0.000        0.000  2  0.4167816E+04  0.1651305E+03 -0.4028247E+04  0.1069540E+04
       3.705        3.642        0.000        0.000  2  0.4469105E+04  0.1652892E+03 -0.4322607E+04  0.1134885E+04
       3.705        3.705        0.000        0.000  2  0.4776919E+04  0.1654363E+03 -0.4623430E+04  0.1201186E+04
       3.768        0.063        0.000        0.000  2  0.5421978E+02 -0.7732360E+02  0.1189822E+02 -0.5289818E+02
       3.768        0.126        0.000        0.000  2  0.2174679E+02 -0.7574483E+02  0.5354943E+01 -0.2107718E+02
       3.768        0.188        0.000        0.000  2  0.8820539E+01 -0.8458866E+02  0.8318240E+00 -0.8781229E+01
       3.768        0.251        0.000        0.000  2  0.1895120E+02 -0.6059727E+02  0.9304000E+01 -0.1651011E+02
       3.768        0.314        0.000        0.000  2  0.1828801E+02 -0.6516246E+02  0.7681816E+01 -0.1659641E+02
       3.768        0.377        0.000        0.000  2  0.1777252E+02 -0.6442411E+02  0.7672507E+01 -0.1603107E+02
       3.768        0.440        0.000        0.000  2  0.1968377E+02 -0.6364190E+02  0.8739202E+01 -0.1763738E+02
       3.768        0.502        0.000        0.000  2  0.2243443E+02 -0.6329702E+02  0.1008126E+02 -0.2004176E+02
       3.768        0.565        0.000        0.000  2  0.2397802E+02 -0.6462652E+02  0.1027499E+02 -0.2166495E+02
       3.768        0.628        0.000        0.000  2  0.2310602E+02 -0.6869607E+02  0.8394766E+01 -0.2152710E+02
       3.768        0.691        0.000        0.000  2  0.1920060E+02 -0.7285681E+02  0.5659581E+01 -0.1834754E+02
       3.768        0.754        0.000        0.000  2  0.1047810E+02 -0.5816105E+02  0.5527547E+01 -0.8901505E+01
       3.768        0.816        0.000        0.000  2  0.1265354E+02  0.5992717E+02  0.6340697E+01  0.1095024E+02
       3.768        0.879        0.000        0.000  2  0.2699237E+02  0.7831707E+02  0.5465833E+01  0.2643317E+02
       3.768        0.942        0.000        0.000  2  0.3713591E+02  0.7172292E+02  0.1164629E+02  0.3526244E+02
       3.768        1.005        0.000        0.000  2  0.4064657E+02  0.7065050E+02  0.1346742E+02  0.3835065E+02
       3.768        1.068        0.000        0.000  2  0.3220443E+02  0.8345222E+02  0.3672325E+01  0.3199437E+02
       3.768        1.130        0.000        0.000  2  0.2363904E+02  0.1023760E+03 -0.5066458E+01  0.2308972E+02
       3.768        1.193        0.000        0.000  2  0.3068984E+02  0.1412415E+03 -0.2393169E+02  0.1921302E+02
       3.768        1.256        0.000        0.000  2  0.3939135E+02  0.1774986E+03 -0.3935382E+02  0.1719180E+01
       3.768        1.319        0.000        0.000  2  0.6160975E+02 -0.1496561E+03 -0.5316976E+02 -0.3112454E+02
       3.768        1.382        0.000        0.000  2  0.6815923E+02 -0.1435128E+03 -0.5479931E+02 -0.4053043E+02
       3.768        1.444        0.000        0.000  2  0.5901512E+02 -0.1761362E+03 -0.5888099E+02 -0.3976689E+01
       3.768        1.507        0.000        0.000  2  0.4068181E+02 -0.1373281E+03 -0.2991120E+02 -0.2757408E+02
       3.768        1.570        0.000        0.000  2  0.9049144E+02  0.6102746E+01  0.8997861E+02  0.9620301E+01
       3.768        1.633        0.000        0.000  2  0.1258938E+03  0.1796067E+00  0.1258932E+03  0.3946421E+00
       3.768        1.696        0.000        0.000  2  0.5484138E+02 -0.7679960E+02  0.1252345E+02 -0.5339233E+02
       3.768        1.758        0.000        0.000  2  0.3158396E+02 -0.1030302E+03 -0.7121063E+01 -0.3077072E+02
       3.768        1.821        0.000        0.000  2  0.1073575E+02 -0.3050060E+02  0.9250183E+01 -0.5448904E+01
       3.768        1.884        0.000        0.000  2  0.3768780E+02  0.6845887E+02  0.1383779E+02  0.3505547E+02
       3.768        1.947        0.000        0.000  2  0.9068657E+02  0.5295488E+02  0.5463356E+02  0.7238251E+02
       3.768        2.010        0.000        0.000  2  0.1517173E+03  0.7791381E+02  0.3176699E+02  0.1483543E+03
       3.768        2.072        0.000        0.000  2  0.6493934E+03  0.8517752E+02  0.5459365E+02  0.6470945E+03
       3.768        2.135        0.000        0.000  2  0.1327145E+03  0.1715268E+03 -0.1312659E+03  0.1955501E+02
       3.768        2.198        0.000        0.000  2  0.6065380E+02 -0.8122945E+02  0.9248360E+01 -0.5994457E+02
       3.768        2.261        0.000        0.000  2  0.2241295E+02 -0.6749051E+02  0.8580491E+01 -0.2070544E+02
       3.768        2.324        0.000        0.000  2  0.1165279E+03  0.1610788E+03 -0.1102313E+03  0.3778619E+02
       3.768        2.386        0.000        0.000  2  0.6324508E+02  0.1010851E+02  0.6226333E+02  0.1110033E+02
       3.768        2.449        0.000        0.000  2  0.1826801E+03  0.1820331E+02  0.1735377E+03  0.5706741E+02
       3.768        2.512        0.000        0.000  2  0.1080439E+03  0.9658584E+02 -0.1239175E+02  0.1073310E+03
       3.768        2.575        0.000        0.000  2  0.2630099E+03  0.1426573E+03 -0.2090985E+03  0.1595369E+03
       3.768        2.638        0.000        0.000  2  0.4643112E+03  0.1527314E+03 -0.4127115E+03  0.2127303E+03
       3.768        2.700        0.000        0.000  2  0.6779818E+03  0.1568156E+03 -0.6232296E+03  0.2669160E+03
       3.768        2.763        0.000        0.000  2  0.9002431E+03  0.1590361E+03 -0.8406525E+03  0.3220886E+03
       3.768        2.826        0.000        0.000  2  0.1130160E+04  0.1604463E+03 -0.1064982E+04  0.3782543E+03
       3.768        2.889        0.000        0.000  2  0.1367390E+04  0.1614326E+03 -0.1296217E+04  0.4354043E+03
       3.768        2.952        0.000        0.000  2  0.1611781E+04  0.1621690E+03 -0.1534358E+04  0.4935428E+03
       3.768        3.014        0.000        0.000  2  0.1863258E+04  0.1627454E+03 -0.1779405E+04  0.5526748E+03
       3.768        3.077        0.000        0.000  2  0.2121776E+04  0.1632131E+03 -0.2031357E+04  0.6127976E+03
       3.768        3.140        0.000        0.000  2  0.2387308E+04  0.1636033E+03 -0.2290217E+04  0.6739041E+03
       3.768        3.203        0.000        0.000  2  0.2659839E+04  0.1639362E+03 -0.2555983E+04  0.7359995E+03
       3.768        3.266        0.000        0.000  2  0.2939353E+04  0.1642251E+03 -0.2828649E+04  0.7990872E+03
       3.768        3.328        0.000        0.000  2  0.3225850E+04  0.1644798E+03 -0.3108224E+04  0.8631644E+03
       3.768        3.391        0.000        0.000  2  0.3519330E+04  0.1647072E+03 -0.3394712E+04  0.9282322E+03
       3.768        3.454        0.000        0.000  2  0.3819771E+04  0.1649122E+03 -0.3688097E+04  0.9942791E+03
       3.768        3.517        0.000        0.000  2  0.4127182E+04  0.1650986E+03 -0.3988384E+04  0.1061331E+04
       3.768        3.580        0.000        0.000  2  0.4441563E+04  0.1652697E+03 -0.4295584E+04  0.1129356E+04
       3.768        3.642        0.000        0.000  2  0.4762909E+04  0.1654275E+03 -0.4609687E+04  0.1198372E+04
       3.768        3.705        0.000        0.000  2  0.5091236E+04  0.1655737E+03 -0.4930704E+04  0.1268404E+04
       3.768        3.768        0.000        0.000  2  0.5426508E+04  0.1657104E+03 -0.5258614E+04  0.1339391E+04
       3.831        0.063        0.000        0.000  2  0.5774232E+02 -0.7744975E+02  0.1254716E+02 -0.5636262E+02
       3.831        0.126        0.000        0.000  2  0.2316280E+02 -0.7585254E+02  0.5661412E+01 -0.2246027E+02
       3.831        0.188        0.000        0.000  2  0.9391905E+01 -0.8473663E+02  0.8615561E+00 -0.9352304E+01
       3.831        0.251        0.000        0.000  2  0.2019964E+02 -0.6055318E+02  0.9930457E+01 -0.1759010E+02
       3.831        0.314        0.000        0.000  2  0.1946212E+02 -0.6510296E+02  0.8193339E+01 -0.1765343E+02
       3.831        0.377        0.000        0.000  2  0.1888425E+02 -0.6435255E+02  0.8173714E+01 -0.1702367E+02
       3.831        0.440        0.000        0.000  2  0.2088660E+02 -0.6356157E+02  0.9299464E+01 -0.1870214E+02
       3.831        0.502        0.000        0.000  2  0.2378370E+02 -0.6321196E+02  0.1071910E+02 -0.2123123E+02
       3.831        0.565        0.000        0.000  2  0.2540593E+02 -0.6454428E+02  0.1091981E+02 -0.2293947E+02
       3.831        0.628        0.000        0.000  2  0.2447072E+02 -0.6863654E+02  0.8914266E+01 -0.2278929E+02
       3.831        0.691        0.000        0.000  2  0.2032637E+02 -0.7285444E+02  0.5992222E+01 -0.1942305E+02
       3.831        0.754        0.000        0.000  2  0.1107241E+02 -0.5826450E+02  0.5824076E+01 -0.9416926E+01
       3.831        0.816        0.000        0.000  2  0.1339584E+02  0.6014810E+02  0.6667909E+01  0.1161841E+02
       3.831        0.879        0.000        0.000  2  0.2861752E+02  0.7839342E+02  0.5757572E+01  0.2803236E+02
       3.831        0.942        0.000        0.000  2  0.3938508E+02  0.7173031E+02  0.1234683E+02  0.3739974E+02
       3.831        1.005        0.000        0.000  2  0.4311026E+02  0.7059734E+02  0.1432144E+02  0.4066191E+02
       3.831        1.068        0.000        0.000  2  0.3410037E+02  0.8337367E+02  0.3934962E+01  0.3387257E+02
       3.831        1.130        0.000        0.000  2  0.2494031E+02  0.1023314E+03 -0.5326417E+01  0.2436490E+02
       3.831        1.193        0.000        0.000  2  0.3244735E+02  0.1413282E+03 -0.2533286E+02  0.2027502E+02
       3.831        1.256        0.000        0.000  2  0.4173153E+02  0.1775188E+03 -0.4169241E+02  0.1806657E+01
       3.831        1.319        0.000        0.000  2  0.6527200E+02 -0.1496597E+03 -0.5633236E+02 -0.3297119E+02
       3.831        1.382        0.000        0.000  2  0.7216628E+02 -0.1435249E+03 -0.5802997E+02 -0.4290098E+02
       3.831        1.444        0.000        0.000  2  0.6255033E+02 -0.1762914E+03 -0.6241935E+02 -0.4045832E+01
       3.831        1.507        0.000        0.000  2  0.4323465E+02 -0.1374947E+03 -0.3187325E+02 -0.2921183E+02
       3.831        1.570        0.000        0.000  2  0.9590788E+02  0.6179208E+01  0.9535066E+02  0.1032339E+02
       3.831        1.633        0.000        0.000  2  0.1337117E+03  0.4391189E+00  0.1337078E+03  0.1024766E+01
       3.831        1.696        0.000        0.000  2  0.5804297E+02 -0.7688148E+02  0.1317379E+02 -0.5652820E+02
       3.831        1.758        0.000        0.000  2  0.3371998E+02 -0.1031205E+03 -0.7654403E+01 -0.3283972E+02
       3.831        1.821        0.000        0.000  2  0.1161676E+02 -0.3214498E+02  0.9835964E+01 -0.6180855E+01
       3.831        1.884        0.000        0.000  2  0.3986295E+02  0.6833701E+02  0.1471527E+02  0.3704747E+02
       3.831        1.947        0.000        0.000  2  0.9640505E+02  0.5297204E+02  0.5805556E+02  0.7696418E+02
       3.831        2.010        0.000        0.000  2  0.1617299E+03  0.7820798E+02  0.3305107E+02  0.1583168E+03
       3.831        2.072        0.000        0.000  2  0.6916285E+03  0.8532974E+02  0.5631316E+02  0.6893322E+03
       3.831        2.135        0.000        0.000  2  0.1406628E+03  0.1715387E+03 -0.1391318E+03  0.2069736E+02
       3.831        2.198        0.000        0.000  2  0.6428862E+02 -0.8122787E+02  0.9804337E+01 -0.6353662E+02
       3.831        2.261        0.000        0.000  2  0.2375369E+02 -0.6754131E+02  0.9074317E+01 -0.2195210E+02
       3.831        2.324        0.000        0.000  2  0.1234691E+03  0.1611815E+03 -0.1168691E+03  0.3982754E+02
       3.831        2.386        0.000        0.000  2  0.6655179E+02  0.1027841E+02  0.6548379E+02  0.1187493E+02
       3.831        2.449        0.000        0.000  2  0.1939040E+03  0.1827861E+02  0.1841201E+03  0.6081569E+02
       3.831        2.512        0.000        0.000  2  0.1144779E+03  0.9671176E+02 -0.1337958E+02  0.1136934E+03
       3.831        2.575        0.000        0.000  2  0.2790761E+03  0.1428271E+03 -0.2223723E+03  0.1686239E+03
       3.831        2.638        0.000        0.000  2  0.4928838E+03  0.1528907E+03 -0.4387350E+03  0.2246018E+03
       3.831        2.700        0.000        0.000  2  0.7198448E+03  0.1569686E+03 -0.6624666E+03  0.2816284E+03
       3.831        2.763        0.000        0.000  2  0.9559595E+03  0.1591850E+03 -0.8935663E+03  0.3397025E+03
