      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.382        0.691        0.000        0.000  1  0.1582589E+02 -0.1157848E+02  0.1550384E+02 -0.3176414E+01
       1.382        0.754        0.000        0.000  1  0.9545052E+01 -0.2169390E+02  0.8868995E+01 -0.3528307E+01
       1.382        0.816        0.000        0.000  1  0.2928055E+01 -0.1025567E+03 -0.6365755E+00 -0.2858020E+01
       1.382        0.879        0.000        0.000  1  0.1089399E+02 -0.1756890E+03 -0.1086317E+02 -0.8188969E+00
       1.382        0.942        0.000        0.000  1  0.1963088E+02  0.1770813E+03 -0.1960541E+02  0.9995935E+00
       1.382        1.005        0.000        0.000  1  0.2529889E+02  0.1706241E+03 -0.2496092E+02  0.4121479E+01
       1.382        1.068        0.000        0.000  1  0.2394193E+02  0.1606671E+03 -0.2259188E+02  0.7926116E+01
       1.382        1.130        0.000        0.000  1  0.1623209E+02  0.1478846E+03 -0.1374824E+02  0.8629412E+01
       1.382        1.193        0.000        0.000  1  0.9693896E+01  0.1182399E+03 -0.4586813E+01  0.8540069E+01
       1.382        1.256        0.000        0.000  1  0.1018723E+02  0.4822181E+02  0.6787231E+01  0.7596923E+01
       1.382        1.319        0.000        0.000  1  0.1610167E+02  0.8202171E+01  0.1593696E+02  0.2297168E+01
       1.382        1.382        0.000        0.000  1  0.1806366E+02  0.0000000E+00  0.1806366E+02  0.0000000E+00
       1.444        0.063        0.000        0.000  1  0.5474725E+01 -0.5604747E+02  0.3057666E+01 -0.4541288E+01
       1.444        0.126        0.000        0.000  1  0.8227652E+01 -0.1452428E+02  0.7964708E+01 -0.2063415E+01
       1.444        0.188        0.000        0.000  1  0.5144880E+01 -0.1246455E+03 -0.2924853E+01 -0.4232615E+01
       1.444        0.251        0.000        0.000  1  0.7755035E+02 -0.3141081E+02  0.6618553E+02 -0.4041697E+02
       1.444        0.314        0.000        0.000  1  0.2020903E+02 -0.5693940E+02  0.1102454E+02 -0.1693707E+02
       1.444        0.377        0.000        0.000  1  0.1122771E+02 -0.3903354E+02  0.8721430E+01 -0.7070932E+01
       1.444        0.440        0.000        0.000  1  0.1445075E+02 -0.9369033E+01  0.1425798E+02 -0.2352477E+01
       1.444        0.502        0.000        0.000  1  0.1728083E+02 -0.1419640E+02  0.1675309E+02 -0.4238061E+01
       1.444        0.565        0.000        0.000  1  0.1659925E+02 -0.2277251E+01  0.1658615E+02 -0.6595725E+00
       1.444        0.628        0.000        0.000  1  0.2118313E+02  0.3439909E+01  0.2114497E+02  0.1271023E+01
       1.444        0.691        0.000        0.000  1  0.2343501E+02 -0.3113965E+01  0.2340041E+02 -0.1273041E+01
       1.444        0.754        0.000        0.000  1  0.2117990E+02 -0.1772978E+02  0.2017393E+02 -0.6449878E+01
       1.444        0.816        0.000        0.000  1  0.1431129E+02 -0.5075729E+02  0.9053420E+01 -0.1108371E+02
       1.444        0.879        0.000        0.000  1  0.1080059E+02 -0.1152396E+03 -0.4605413E+01 -0.9769487E+01
       1.444        0.942        0.000        0.000  1  0.1639324E+02 -0.1509791E+03 -0.1433496E+02 -0.7952824E+01
       1.444        1.005        0.000        0.000  1  0.2162275E+02 -0.1603032E+03 -0.2035758E+02 -0.7287790E+01
       1.444        1.068        0.000        0.000  1  0.2261868E+02 -0.1680469E+03 -0.2212825E+02 -0.4684573E+01
       1.444        1.130        0.000        0.000  1  0.1790876E+02  0.1727312E+03 -0.1776484E+02  0.2265913E+01
       1.444        1.193        0.000        0.000  1  0.1442046E+02  0.1340534E+03 -0.1002696E+02  0.1036386E+02
       1.444        1.256        0.000        0.000  1  0.1567757E+02  0.1016868E+03 -0.3175686E+01  0.1535256E+02
       1.444        1.319        0.000        0.000  1  0.1142543E+02  0.7576473E+02  0.2809559E+01  0.1107460E+02
       1.444        1.382        0.000        0.000  1  0.8772362E+01  0.2140813E+02  0.8167104E+01  0.3201991E+01
       1.444        1.444        0.000        0.000  1  0.1371323E+02  0.0000000E+00  0.1371323E+02  0.0000000E+00
       1.507        0.063        0.000        0.000  1  0.8729017E+02 -0.2014041E+02  0.8195251E+02 -0.3005592E+02
       1.507        0.126        0.000        0.000  1  0.2488752E+02 -0.6670483E+02  0.9842223E+01 -0.2285868E+02
       1.507        0.188        0.000        0.000  1  0.5779668E+01  0.8912637E+02  0.8812307E-01  0.5778996E+01
       1.507        0.251        0.000        0.000  1  0.4448053E+02  0.7585683E+02  0.1086862E+02  0.4313224E+02
       1.507        0.314        0.000        0.000  1  0.3324962E+02  0.3409140E+02  0.2753549E+02  0.1863690E+02
       1.507        0.377        0.000        0.000  1  0.1468196E+02 -0.9929101E+01  0.1446205E+02 -0.2531602E+01
       1.507        0.440        0.000        0.000  1  0.5076030E+01  0.2298537E+02  0.4673017E+01  0.1982170E+01
       1.507        0.502        0.000        0.000  1  0.5172462E+01  0.3794763E+02  0.4078865E+01  0.3180759E+01
       1.507        0.565        0.000        0.000  1  0.2122672E+01 -0.2731944E+02  0.1885912E+01 -0.9742026E+00
       1.507        0.628        0.000        0.000  1  0.2817542E+01  0.8626649E+02  0.1834673E+00  0.2811562E+01
       1.507        0.691        0.000        0.000  1  0.1152308E+02  0.1562440E+02  0.1109728E+02  0.3103511E+01
       1.507        0.754        0.000        0.000  1  0.2198917E+02 -0.1273758E+02  0.2144802E+02 -0.4848302E+01
       1.507        0.816        0.000        0.000  1  0.2937872E+02 -0.2832528E+02  0.2586115E+02 -0.1393952E+02
       1.507        0.879        0.000        0.000  1  0.2913913E+02 -0.3591621E+02  0.2359907E+02 -0.1709306E+02
       1.507        0.942        0.000        0.000  1  0.2476790E+02 -0.3649694E+02  0.1991063E+02 -0.1473145E+02
       1.507        1.005        0.000        0.000  1  0.1825988E+02 -0.4883409E+02  0.1201941E+02 -0.1374616E+02
       1.507        1.068        0.000        0.000  1  0.1229254E+02 -0.1098740E+03 -0.4178887E+01 -0.1156042E+02
       1.507        1.130        0.000        0.000  1  0.1910553E+02 -0.1671238E+03 -0.1862510E+02 -0.4257562E+01
       1.507        1.193        0.000        0.000  1  0.2384883E+02  0.1778638E+03 -0.2383225E+02  0.8889627E+00
       1.507        1.256        0.000        0.000  1  0.2231037E+02  0.1746805E+03 -0.2221428E+02  0.2068369E+01
       1.507        1.319        0.000        0.000  1  0.1643442E+02  0.1669415E+03 -0.1600942E+02  0.3713287E+01
       1.507        1.382        0.000        0.000  1  0.1277921E+02  0.1112108E+03 -0.4623518E+01  0.1191349E+02
       1.507        1.444        0.000        0.000  1  0.1937621E+02  0.2988218E+02  0.1680018E+02  0.9653577E+01
       1.507        1.507        0.000        0.000  1  0.6749860E+01  0.0000000E+00  0.6749860E+01  0.0000000E+00
       1.570        0.063        0.000        0.000  1  0.1127584E+03  0.5660521E+02  0.6206279E+02  0.9414179E+02
       1.570        0.126        0.000        0.000  1  0.4003914E+02  0.1910160E+02  0.3783458E+02  0.1310258E+02
       1.570        0.188        0.000        0.000  1  0.1193598E+02 -0.1420541E+03 -0.9412621E+01 -0.7339637E+01
       1.570        0.251        0.000        0.000  1  0.8694889E+02  0.1000523E+03 -0.1517669E+02  0.8561412E+02
       1.570        0.314        0.000        0.000  1  0.3479368E+02  0.7479769E+02  0.9123875E+01  0.3357611E+02
       1.570        0.377        0.000        0.000  1  0.4082277E+02  0.7205705E+02  0.1257626E+02  0.3883730E+02
       1.570        0.440        0.000        0.000  1  0.3318085E+02  0.6542226E+02  0.1380083E+02  0.3017460E+02
       1.570        0.502        0.000        0.000  1  0.2825960E+02  0.6954024E+02  0.9878129E+01  0.2647692E+02
       1.570        0.565        0.000        0.000  1  0.2391613E+02  0.7884573E+02  0.4626608E+01  0.2346435E+02
       1.570        0.628        0.000        0.000  1  0.2584816E+02  0.8157971E+02  0.3785031E+01  0.2556953E+02
       1.570        0.691        0.000        0.000  1  0.2960386E+02  0.6429008E+02  0.1284260E+02  0.2667314E+02
       1.570        0.754        0.000        0.000  1  0.3280229E+02  0.3728471E+02  0.2609865E+02  0.1987085E+02
       1.570        0.816        0.000        0.000  1  0.3707837E+02  0.1140799E+02  0.3634583E+02  0.7333881E+01
       1.570        0.879        0.000        0.000  1  0.3616724E+02 -0.1041701E+02  0.3557113E+02 -0.6539442E+01
       1.570        0.942        0.000        0.000  1  0.3107294E+02 -0.2659383E+02  0.2778550E+02 -0.1391020E+02
       1.570        1.005        0.000        0.000  1  0.2917347E+02 -0.4968873E+02  0.1887348E+02 -0.2224597E+02
       1.570        1.068        0.000        0.000  1  0.3076383E+02 -0.7726472E+02  0.6781788E+01 -0.3000701E+02
       1.570        1.130        0.000        0.000  1  0.3037598E+02 -0.9649761E+02 -0.3437400E+01 -0.3018086E+02
       1.570        1.193        0.000        0.000  1  0.2302419E+02 -0.1185907E+03 -0.1101820E+02 -0.2021664E+02
       1.570        1.256        0.000        0.000  1  0.2009835E+02 -0.1789186E+03 -0.2009478E+02 -0.3793045E+00
       1.570        1.319        0.000        0.000  1  0.3410791E+02  0.1444707E+03 -0.2775767E+02  0.1982074E+02
       1.570        1.382        0.000        0.000  1  0.4147684E+02  0.1451517E+03 -0.3403869E+02  0.2370012E+02
       1.570        1.444        0.000        0.000  1  0.1858318E+02  0.1535887E+03 -0.1664355E+02  0.8266007E+01
       1.570        1.507        0.000        0.000  1  0.1329818E+02 -0.1369001E+03 -0.9709838E+01 -0.9086285E+01
       1.570        1.570        0.000        0.000  1  0.4582422E+01  0.0000000E+00  0.4582422E+01  0.0000000E+00
       1.633        0.063        0.000        0.000  1  0.1627713E+03 -0.9949913E+02 -0.2686261E+02 -0.1605394E+03
       1.633        0.126        0.000        0.000  1  0.1134998E+03 -0.8550178E+02  0.8901581E+01 -0.1131502E+03
       1.633        0.188        0.000        0.000  1  0.1030531E+03  0.1047689E+03 -0.2627047E+02  0.9964841E+02
       1.633        0.251        0.000        0.000  1  0.3150865E+03 -0.1490220E+03 -0.2701441E+03 -0.1621779E+03
       1.633        0.314        0.000        0.000  1  0.2847466E+02  0.9904975E+02 -0.4478842E+01  0.2812021E+02
       1.633        0.377        0.000        0.000  1  0.5393551E+02  0.1622033E+02  0.5178859E+02  0.1506591E+02
       1.633        0.440        0.000        0.000  1  0.4101522E+02 -0.3901667E+02  0.3186730E+02 -0.2582099E+02
       1.633        0.502        0.000        0.000  1  0.2178920E+02  0.1084088E+03 -0.6880907E+01  0.2067419E+02
       1.633        0.565        0.000        0.000  1  0.4832767E+02  0.8211705E+02  0.6628124E+01  0.4787099E+02
       1.633        0.628        0.000        0.000  1  0.4163635E+02  0.7809475E+02  0.8589324E+01  0.4074076E+02
       1.633        0.691        0.000        0.000  1  0.5011534E+02  0.1176175E+03 -0.2323183E+02  0.4440528E+02
       1.633        0.754        0.000        0.000  1  0.6237107E+02  0.1072738E+03 -0.1852041E+02  0.5955791E+02
       1.633        0.816        0.000        0.000  1  0.3755895E+02  0.1034326E+03 -0.8725011E+01  0.3653148E+02
       1.633        0.879        0.000        0.000  1  0.6991525E+01  0.1478148E+03 -0.5917145E+01  0.3724085E+01
       1.633        0.942        0.000        0.000  1  0.3316003E+02 -0.9408262E+02 -0.2360826E+01 -0.3307589E+02
       1.633        1.005        0.000        0.000  1  0.5569448E+02 -0.9542499E+02 -0.5265494E+01 -0.5544501E+02
       1.633        1.068        0.000        0.000  1  0.4197338E+02 -0.8719411E+02  0.2054703E+01 -0.4192305E+02
       1.633        1.130        0.000        0.000  1  0.2023011E+02 -0.2786511E+02  0.1788443E+02 -0.9455382E+01
       1.633        1.193        0.000        0.000  1  0.3047565E+02  0.4972999E+02  0.1969917E+02  0.2325313E+02
       1.633        1.256        0.000        0.000  1  0.5162508E+02  0.1013037E+03 -0.1011903E+02  0.5062365E+02
       1.633        1.319        0.000        0.000  1  0.7416683E+02  0.1167488E+03 -0.3338103E+02  0.6623009E+02
       1.633        1.382        0.000        0.000  1  0.5619926E+02  0.1211136E+03 -0.2904017E+02  0.4811470E+02
       1.633        1.444        0.000        0.000  1  0.1106014E+02  0.5304357E+02  0.6649438E+01  0.8838078E+01
       1.633        1.507        0.000        0.000  1  0.4619270E+02 -0.2737621E+01  0.4613998E+02 -0.2206271E+01
       1.633        1.570        0.000        0.000  1  0.7893968E+02  0.1144705E+01  0.7892393E+02  0.1577021E+01
       1.633        1.633        0.000        0.000  1  0.9404386E+02  0.0000000E+00  0.9404386E+02  0.0000000E+00
       1.696        0.063        0.000        0.000  1  0.1223785E+03 -0.1108155E+03 -0.4348836E+02 -0.1143908E+03
       1.696        0.126        0.000        0.000  1  0.5892302E+01 -0.8101644E+02  0.9200886E+00 -0.5820023E+01
       1.696        0.188        0.000        0.000  1  0.3924205E+02 -0.1482827E+03 -0.3338134E+02 -0.2063068E+02
       1.696        0.251        0.000        0.000  1  0.1205468E+03 -0.6791271E+02  0.4532784E+02 -0.1117001E+03
       1.696        0.314        0.000        0.000  1  0.1794359E+02 -0.1573077E+03 -0.1655458E+02 -0.6922302E+01
       1.696        0.377        0.000        0.000  1  0.1683393E+02  0.5531567E+02  0.9579428E+01  0.1384254E+02
       1.696        0.440        0.000        0.000  1  0.1828826E+02  0.3346955E+02  0.1525568E+02  0.1008586E+02
       1.696        0.502        0.000        0.000  1  0.6220396E+01  0.8151809E+02  0.9174897E+00  0.6152360E+01
       1.696        0.565        0.000        0.000  1  0.2664242E+02  0.1129116E+03 -0.1037220E+02  0.2454050E+02
       1.696        0.628        0.000        0.000  1  0.3392668E+02  0.1090187E+03 -0.1105592E+02  0.3207470E+02
       1.696        0.691        0.000        0.000  1  0.3474636E+02  0.1144335E+03 -0.1437237E+02  0.3163454E+02
       1.696        0.754        0.000        0.000  1  0.3973372E+02  0.1276390E+03 -0.2426474E+02  0.3146411E+02
       1.696        0.816        0.000        0.000  1  0.3639775E+02  0.1189084E+03 -0.1759509E+02  0.3186235E+02
       1.696        0.879        0.000        0.000  1  0.1596282E+02  0.1103598E+03 -0.5553698E+01  0.1496556E+02
       1.696        0.942        0.000        0.000  1  0.7499974E+01 -0.5095587E+02  0.4724374E+01 -0.5824937E+01
       1.696        1.005        0.000        0.000  1  0.2327923E+02 -0.5989771E+02  0.1167559E+02 -0.2013959E+02
       1.696        1.068        0.000        0.000  1  0.2366626E+02 -0.4934418E+02  0.1541889E+02 -0.1795410E+02
       1.696        1.130        0.000        0.000  1  0.1728576E+02 -0.1333702E+02  0.1681957E+02 -0.3987453E+01
       1.696        1.193        0.000        0.000  1  0.1468715E+02  0.3754958E+02  0.1164436E+02  0.8951052E+01
       1.696        1.256        0.000        0.000  1  0.1323038E+02  0.1078386E+03 -0.4052953E+01  0.1259431E+02
       1.696        1.319        0.000        0.000  1  0.2080241E+02  0.1382061E+03 -0.1550916E+02  0.1386384E+02
       1.696        1.382        0.000        0.000  1  0.1689853E+02  0.1418117E+03 -0.1328197E+02  0.1044747E+02
       1.696        1.444        0.000        0.000  1  0.1125319E+02  0.1232449E+03 -0.6169200E+01  0.9411439E+01
       1.696        1.507        0.000        0.000  1  0.2000591E+02  0.3784185E+02  0.1579881E+02  0.1227330E+02
       1.696        1.570        0.000        0.000  1  0.2495747E+02 -0.3287155E+02  0.2096151E+02 -0.1354585E+02
       1.696        1.633        0.000        0.000  1  0.9006164E+01 -0.2399812E+02  0.8227660E+01 -0.3662867E+01
       1.696        1.696        0.000        0.000  1  0.2533926E+01  0.0000000E+00  0.2533926E+01  0.0000000E+00
       1.758        0.063        0.000        0.000  1  0.6066022E+02 -0.3656204E+02  0.4872304E+02 -0.3613486E+02
       1.758        0.126        0.000        0.000  1  0.4778735E+02 -0.8428612E+02  0.4757747E+01 -0.4754991E+02
       1.758        0.188        0.000        0.000  1  0.4997184E+02  0.1721121E+03 -0.4949903E+02  0.6857878E+01
       1.758        0.251        0.000        0.000  1  0.7280389E+02 -0.8812565E+02  0.2381252E+01 -0.7276494E+02
       1.758        0.314        0.000        0.000  1  0.2385784E+02 -0.1623755E+03 -0.2273799E+02 -0.7223590E+01
       1.758        0.377        0.000        0.000  1  0.1586138E+02  0.9128674E+02 -0.3561841E+00  0.1585738E+02
       1.758        0.440        0.000        0.000  1  0.1081052E+02 -0.9704244E+00  0.1080897E+02 -0.1830902E+00
       1.758        0.502        0.000        0.000  1  0.7076785E+01 -0.4830193E+02  0.4707514E+01 -0.5283957E+01
       1.758        0.565        0.000        0.000  1  0.3976785E+01 -0.9494841E+02 -0.3430327E+00 -0.3961963E+01
       1.758        0.628        0.000        0.000  1  0.3899142E+01  0.1544934E+03 -0.3519114E+01  0.1679030E+01
       1.758        0.691        0.000        0.000  1  0.1068761E+02  0.1278500E+03 -0.6557874E+01  0.8439151E+01
       1.758        0.754        0.000        0.000  1  0.1945219E+02  0.1058526E+03 -0.5313637E+01  0.1871237E+02
       1.758        0.816        0.000        0.000  1  0.2246088E+02  0.9986623E+02 -0.3848637E+01  0.2212870E+02
